time_s,position_px,label,peak_to_peak_px
29.466666666666665,1.1854874350896125,top,2.948085507173687
29.533333333333335,-0.4933849990075032,bottom,1.6788724340971157
29.566666666666666,0.86204490329294,top,1.3554299023004432
29.6,-1.644377995641662,bottom,2.506422898934602
29.633333333333333,2.1530552353860912,top,3.797433231027753
29.666666666666668,-0.7833192719886028,bottom,2.936374507374694
29.733333333333334,0.8790447858453945,top,1.6623640578339973
29.866666666666667,-0.5401610924021725,bottom,1.419205878247567
29.966666666666665,1.7739533020728686,top,2.314114394475041
30.033333333333335,-1.4202762645020357,bottom,3.1942295665749043
30.066666666666666,0.638209462427767,top,2.0584857269298027
30.1,-0.6283387121951591,bottom,1.2665481746229261
30.166666666666668,0.7169238806200156,top,1.3452625928151747
30.2,-0.9631341760882606,bottom,1.6800580567082761
30.3,1.404397728413528,top,2.3675319045017886
30.633333333333333,0.07080762413272623,bottom,1.3335901042808018
30.8,1.2650803455219375,top,1.1942727213892113
31.233333333333334,-2.352194959279359,bottom,3.6172753048012964
31.266666666666666,1.821540459208336,top,4.173735418487695
31.3,-0.5303526092483253,bottom,2.3518930684566612
31.433333333333334,1.197132219579089,top,1.7274848288274143
31.466666666666665,-0.08665012733399635,bottom,1.2837823469130853
31.5,2.2242153253260994,top,2.310865452660096
31.533333333333335,-1.631621301727705,bottom,3.8558366270538045
31.566666666666666,3.7242864062216086,top,5.355907707949314
31.6,-1.8237496858469058,bottom,5.548036092068514
31.633333333333333,3.767346733273939,top,5.591096419120845
31.666666666666668,-2.3984527270716853,bottom,6.1657994603456245
31.7,3.0965168661210782,top,5.494969593192764
31.733333333333334,-1.910138384462698,bottom,5.006655250583776
31.766666666666666,1.9117795786715988,top,3.8219179631342968
31.8,-0.38084289480673306,bottom,2.292622473478332
31.866666666666667,0.8431048797551739,top,1.223947774561907
31.9,-0.9907197038075992,bottom,1.8338245835627731
31.966666666666665,2.7507388709047973,top,3.7414585747123965
32.0,-2.1299281687503253,bottom,4.880667039655123
32.03333333333333,3.9538528398192057,top,6.083781008569531
32.1,-1.7720232046029878,bottom,5.7258760444221934
32.13333333333333,3.895473301991615,top,5.667496506594603
32.2,-1.5558155057071872,bottom,5.451288807698802
